Activiteit,HD,HA,Duree,TYPPREST,NBPlace,Alpha1,Decimal1,Alpha2,Decimal2,TYPEinfo,Service,JD,JA
"LIJN","08:01","08:03","00:02",30300,0,0,0," ",0,"PRT","2306",0,0
"LIJN","08:03","09:05","01:02",20101,0,0,0," ",0,"PRT","2306",0,0
"LIJN","09:05","09:16","00:11",20201,0,0,0," ",0,"PRT","2306",0,0
"LIJN","09:16","09:31","00:15",30300,0,0,0," ",0,"PRT","2306",0,0
"LIJN","09:31","10:01","00:30",30301,0,0,0," ",0,"PRT","2306",0,0
"LIJN","10:01","10:18","00:17",30302,0,0,0," ",0,"PRT","2306",0,0
"LIJN","10:18","10:58","00:40",20101,0,0,0," ",0,"PRT","2306",0,0
"LIJN","10:58","11:00","00:02",30300,0,0,0," ",0,"PRT","2306",0,0
"LIJN","11:00","11:54","00:54",20101,0,0,0," ",0,"PRT","2306",0,0
"LIJN","11:54","12:09","00:15",30300,0,0,0," ",0,"PRT","2306",0,0
"LIJN","12:09","12:16","00:07",30301,0,0,0," ",0,"PRT","2306",0,0
"LIJN","12:16","13:09","00:53",20101,0,0,0," ",0,"PRT","2306",0,0
"LIJN","13:09","13:23","00:14",20201,0,0,0," ",0,"PRT","2306",0,0
"LIJN","13:23","13:33","00:10",20401,0,0,0," ",0,"PRT","2306",0,0
"LIJN","06:29","06:34","00:05",20301,0,0,0," ",0,"PRT","2307",0,0
"LIJN","06:34","06:48","00:14",20201,0,0,0," ",0,"PRT","2307",0,0
"LIJN","06:48","07:44","00:56",20101,0,0,0," ",0,"PRT","2307",0,0
"LIJN","07:44","08:14","00:30",20201,0,0,0," ",0,"PRT","2307",0,0
"LIJN","08:14","11:56","03:42",30201,0,0,1," ",0,"PRT","2307",0,0
"LIJN","11:56","12:11","00:15",20112,0,0,0," ",0,"PRT","2307",0,0
"LIJN","12:11","12:41","00:30",20201,0,0,0," ",0,"PRT","2307",0,0
"LIJN","12:41","13:34","00:53",20101,0,0,0," ",0,"PRT","2307",0,0
"LIJN","13:34","13:36","00:02",30300,0,0,0," ",0,"PRT","2307",0,0
"LIJN","13:36","14:16","00:40",20101,0,0,0," ",0,"PRT","2307",0,0
"LIJN","14:16","15:06","00:50",20201,0,0,0," ",0,"PRT","2307",0,0
"LIJN","15:06","15:21","00:15",30300,0,0,0," ",0,"PRT","2307",0,0
"LIJN","15:21","15:37","00:16",30301,0,0,0," ",0,"PRT","2307",0,0
"LIJN","15:37","16:38","01:01",20101,0,0,0," ",0,"PRT","2307",0,0
"LIJN","16:38","16:40","00:02",30300,0,0,0," ",0,"PRT","2307",0,0
"LIJN","16:40","17:25","00:45",20101,0,0,0," ",0,"PRT","2307",0,0
"LIJN","17:25","18:09","00:44",20201,0,0,0," ",0,"PRT","2307",0,0
"LIJN","18:09","18:19","00:10",20401,0,0,0," ",0,"PRT","2307",0,0
"LIJN","06:32","06:37","00:05",20301,0,0,0," ",0,"PRT","2308",0,0
"LIJN","06:37","07:19","00:42",20201,0,0,0," ",0,"PRT","2308",0,0
"LIJN","07:19","08:00","00:41",20101,0,0,0," ",0,"PRT","2308",0,0
"LIJN","08:00","08:15","00:15",20201,0,0,0," ",0,"PRT","2308",0,0
"LIJN","08:15","11:40","03:25",30201,0,0,1," ",0,"PRT","2308",0,0
"LIJN","11:40","11:55","00:15",20112,0,0,0," ",0,"PRT","2308",0,0
"LIJN","11:55","12:09","00:14",20201,0,0,0," ",0,"PRT","2308",0,0
"LIJN","12:09","12:27","00:18",20101,0,0,0," ",0,"PRT","2308",0,0
"LIJN","12:27","12:58","00:31",20201,0,0,0," ",0,"PRT","2308",0,0
"LIJN","12:58","15:13","02:15",30202,0,0,0," ",0,"PRT","2308",0,0
"LIJN","15:13","15:48","00:35",20201,0,0,0," ",0,"PRT","2308",0,0
"LIJN","15:48","16:24","00:36",20101,0,0,0," ",0,"PRT","2308",0,0
"LIJN","16:24","16:29","00:05",30300,0,0,0," ",0,"PRT","2308",0,0
"LIJN","16:29","17:05","00:36",20101,0,0,0," ",0,"PRT","2308",0,0
"LIJN","17:05","17:09","00:04",30300,0,0,0," ",0,"PRT","2308",0,0
"LIJN","17:09","17:58","00:49",20101,0,0,0," ",0,"PRT","2308",0,0
"LIJN","17:58","18:28","00:30",20201,0,0,0," ",0,"PRT","2308",0,0
"LIJN","18:28","18:43","00:15",30300,0,0,0," ",0,"PRT","2308",0,0
"LIJN","18:43","19:13","00:30",30301,0,0,0," ",0,"PRT","2308",0,0
"LIJN","19:13","19:49","00:36",30302,0,0,0," ",0,"PRT","2308",0,0
"LIJN","19:49","20:34","00:45",20101,0,0,0," ",0,"PRT","2308",0,0
"LIJN","20:34","20:36","00:02",30300,0,0,0," ",0,"PRT","2308",0,0
"LIJN","20:36","21:11","00:35",20101,0,0,0," ",0,"PRT","2308",0,0
"LIJN","21:11","21:55","00:44",20201,0,0,0," ",0,"PRT","2308",0,0
"LIJN","21:55","22:05","00:10",20401,0,0,0," ",0,"PRT","2308",0,0
"LIJN","06:32","06:37","00:05",20301,0,0,0," ",0,"PRT","2309",0,0
"LIJN","06:37","06:39","00:02",20201,0,0,0," ",0,"PRT","2309",0,0
"LIJN","06:39","07:57","01:18",20101,0,0,0," ",0,"PRT","2309",0,0
"LIJN","07:57","08:39","00:42",20201,0,0,0," ",0,"PRT","2309",0,0
"LIJN","08:39","11:22","02:43",30201,0,0,1," ",0,"PRT","2309",0,0
"LIJN","11:22","11:37","00:15",20112,0,0,0," ",0,"PRT","2309",0,0
"LIJN","11:37","12:19","00:42",20201,0,0,0," ",0,"PRT","2309",0,0
"LIJN","12:19","13:25","01:06",20101,0,0,0," ",0,"PRT","2309",0,0
"LIJN","13:25","13:27","00:02",20201,0,0,0," ",0,"PRT","2309",0,0
"LIJN","13:27","15:05","01:38",30202,0,0,0," ",0,"PRT","2309",0,0
"LIJN","15:05","15:25","00:20",20201,0,0,0," ",0,"PRT","2309",0,0
"LIJN","15:25","16:01","00:36",20101,0,0,0," ",0,"PRT","2309",0,0
"LIJN","16:01","16:16","00:15",30300,0,0,0," ",0,"PRT","2309",0,0
"LIJN","16:16","16:39","00:23",30301,0,0,0," ",0,"PRT","2309",0,0
"LIJN","16:39","17:15","00:36",20101,0,0,0," ",0,"PRT","2309",0,0
"LIJN","17:15","17:25","00:10",30300,0,0,0," ",0,"PRT","2309",0,0
"LIJN","17:25","18:01","00:36",20101,0,0,0," ",0,"PRT","2309",0,0
"LIJN","18:01","18:16","00:15",30300,0,0,0," ",0,"PRT","2309",0,0
"LIJN","18:16","18:41","00:25",30301,0,0,0," ",0,"PRT","2309",0,0
"LIJN","18:41","19:15","00:34",20101,0,0,0," ",0,"PRT","2309",0,0
"LIJN","19:15","19:35","00:20",20201,0,0,0," ",0,"PRT","2309",0,0
"LIJN","19:35","19:45","00:10",20401,0,0,0," ",0,"PRT","2309",0,0
"LIJN","06:48","06:53","00:05",20301,0,0,0," ",0,"PRT","2310",0,0
"LIJN","06:53","07:29","00:36",20201,0,0,0," ",0,"PRT","2310",0,0
"LIJN","07:29","08:03","00:34",20101,0,0,0," ",0,"PRT","2310",0,0
"LIJN","08:03","08:23","00:20",20201,0,0,0," ",0,"PRT","2310",0,0
"LIJN","08:23","11:29","03:06",30201,0,0,1," ",0,"PRT","2310",0,0
"LIJN","11:29","11:44","00:15",20112,0,0,0," ",0,"PRT","2310",0,0
"LIJN","11:44","12:14","00:30",20201,0,0,0," ",0,"PRT","2310",0,0
"LIJN","12:14","12:44","00:30",20101,0,0,0," ",0,"PRT","2310",0,0
"LIJN","12:44","13:09","00:25",20201,0,0,0," ",0,"PRT","2310",0,0
"LIJN","13:09","13:24","00:15",30300,0,0,0," ",0,"PRT","2310",0,0
"LIJN","13:24","13:54","00:30",30301,0,0,0," ",0,"PRT","2310",0,0
"LIJN","13:54","14:09","00:15",30302,0,0,0," ",0,"PRT","2310",0,0
"LIJN","14:09","15:02","00:53",20101,0,0,0," ",0,"PRT","2310",0,0
"LIJN","15:02","15:04","00:02",30300,0,0,0," ",0,"PRT","2310",0,0
"LIJN","15:04","15:44","00:40",20101,0,0,0," ",0,"PRT","2310",0,0
"LIJN","15:44","15:55","00:11",20201,0,0,0," ",0,"PRT","2310",0,0
"LIJN","15:55","16:10","00:15",30300,0,0,0," ",0,"PRT","2310",0,0
"LIJN","16:10","16:24","00:14",30301,0,0,0," ",0,"PRT","2310",0,0
"LIJN","16:24","17:23","00:59",20101,0,0,0," ",0,"PRT","2310",0,0
"LIJN","17:23","17:25","00:02",30300,0,0,0," ",0,"PRT","2310",0,0
"LIJN","17:25","18:24","00:59",20101,0,0,0," ",0,"PRT","2310",0,0
"LIJN","18:24","18:54","00:30",20201,0,0,0," ",0,"PRT","2310",0,0
"LIJN","18:54","19:04","00:10",20401,0,0,0," ",0,"PRT","2310",0,0
"LIJN","06:50","06:55","00:05",20301,0,0,0," ",0,"PRT","2311",0,0
"LIJN","06:55","06:58","00:03",20201,0,0,0," ",0,"PRT","2311",0,0
"LIJN","06:58","07:31","00:33",20101,0,0,0," ",0,"PRT","2311",0,0
"LIJN","07:31","08:01","00:30",20201,0,0,0," ",0,"PRT","2311",0,0
"LIJN","08:01","11:52","03:51",30201,0,0,1," ",0,"PRT","2311",0,0
"LIJN","11:52","12:07","00:15",20112,0,0,0," ",0,"PRT","2311",0,0
"LIJN","12:07","12:48","00:41",20201,0,0,0," ",0,"PRT","2311",0,0
"LIJN","12:48","13:28","00:40",20101,0,0,0," ",0,"PRT","2311",0,0
"LIJN","13:28","13:30","00:02",30300,0,0,0," ",0,"PRT","2311",0,0
"LIJN","13:30","14:24","00:54",20101,0,0,0," ",0,"PRT","2311",0,0
"LIJN","14:24","14:39","00:15",30300,0,0,0," ",0,"PRT","2311",0,0
"LIJN","14:39","15:09","00:30",30301,0,0,0," ",0,"PRT","2311",0,0
"LIJN","15:09","16:07","00:58",20101,0,0,0," ",0,"PRT","2311",0,0
"LIJN","16:07","16:09","00:02",30300,0,0,0," ",0,"PRT","2311",0,0
"LIJN","16:09","16:54","00:45",20101,0,0,0," ",0,"PRT","2311",0,0
"LIJN","16:54","17:05","00:11",20201,0,0,0," ",0,"PRT","2311",0,0
"LIJN","17:05","17:20","00:15",30300,0,0,0," ",0,"PRT","2311",0,0
"LIJN","17:20","17:28","00:08",30301,0,0,0," ",0,"PRT","2311",0,0
"LIJN","17:28","18:28","01:00",20101,0,0,0," ",0,"PRT","2311",0,0
"LIJN","18:28","18:30","00:02",30300,0,0,0," ",0,"PRT","2311",0,0
"LIJN","18:30","19:23","00:53",20101,0,0,0," ",0,"PRT","2311",0,0
"LIJN","19:23","19:53","00:30",20201,0,0,0," ",0,"PRT","2311",0,0
"LIJN","19:53","20:03","00:10",20401,0,0,0," ",0,"PRT","2311",0,0
"LIJN","06:53","06:58","00:05",20301,0,0,0," ",0,"PRT","2312",0,0
"LIJN","06:58","07:00","00:02",20201,0,0,0," ",0,"PRT","2312",0,0
"LIJN","07:00","07:37","00:37",20101,0,0,0," ",0,"PRT","2312",0,0
"LIJN","07:37","07:40","00:03",30300,0,0,0," ",0,"PRT","2312",0,0
"LIJN","07:40","08:06","00:26",20101,0,0,0," ",0,"PRT","2312",0,0
"LIJN","08:06","08:08","00:02",30300,0,0,0," ",0,"PRT","2312",0,0
"LIJN","08:08","08:37","00:29",20101,0,0,0," ",0,"PRT","2312",0,0
"LIJN","08:37","08:57","00:20",20201,0,0,0," ",0,"PRT","2312",0,0
"LIJN","08:57","10:54","01:57",30201,0,0,1," ",0,"PRT","2312",0,0
"LIJN","10:54","11:09","00:15",20112,0,0,0," ",0,"PRT","2312",0,0
"LIJN","11:09","11:39","00:30",20201,0,0,0," ",0,"PRT","2312",0,0
"LIJN","11:39","12:32","00:53",20101,0,0,0," ",0,"PRT","2312",0,0
"LIJN","12:32","12:34","00:02",30300,0,0,0," ",0,"PRT","2312",0,0
"LIJN","12:34","13:14","00:40",20101,0,0,0," ",0,"PRT","2312",0,0
"LIJN","13:14","13:29","00:15",30300,0,0,0," ",0,"PRT","2312",0,0
"LIJN","13:29","13:48","00:19",30301,0,0,0," ",0,"PRT","2312",0,0
"LIJN","13:48","14:28","00:40",20101,0,0,0," ",0,"PRT","2312",0,0
"LIJN","14:28","14:30","00:02",30300,0,0,0," ",0,"PRT","2312",0,0
"LIJN","14:30","15:24","00:54",20101,0,0,0," ",0,"PRT","2312",0,0
"LIJN","15:24","15:39","00:15",30300,0,0,0," ",0,"PRT","2312",0,0
"LIJN","15:39","16:09","00:30",30301,0,0,0," ",0,"PRT","2312",0,0
"LIJN","16:09","16:21","00:12",30302,0,0,0," ",0,"PRT","2312",0,0
"LIJN","16:21","16:56","00:35",20101,0,0,0," ",0,"PRT","2312",0,0
"LIJN","16:56","16:58","00:02",20201,0,0,0," ",0,"PRT","2312",0,0
"LIJN","16:58","17:08","00:10",20401,0,0,0," ",0,"PRT","2312",0,0
"LIJN","07:03","07:08","00:05",20301,0,0,0," ",0,"PRT","2313",0,0
"LIJN","07:08","07:10","00:02",20201,0,0,0," ",0,"PRT","2313",0,0
"LIJN","07:10","07:38","00:28",20101,0,0,0," ",0,"PRT","2313",0,0
"LIJN","07:38","07:47","00:09",20201,0,0,0," ",0,"PRT","2313",0,0
"LIJN","07:47","07:58","00:11",30300,0,0,0," ",0,"PRT","2313",0,0
"LIJN","07:58","08:14","00:16",20101,0,0,0," ",0,"PRT","2313",0,0
"LIJN","08:14","08:34","00:20",20201,0,0,0," ",0,"PRT","2313",0,0
"LIJN","08:34","11:12","02:38",30201,0,0,1," ",0,"PRT","2313",0,0
"LIJN","11:12","11:27","00:15",20112,0,0,0," ",0,"PRT","2313",0,0
"LIJN","11:27","12:09","00:42",20201,0,0,0," ",0,"PRT","2313",0,0
"LIJN","12:09","12:43","00:34",20101,0,0,0," ",0,"PRT","2313",0,0
"LIJN","12:43","13:13","00:30",20201,0,0,0," ",0,"PRT","2313",0,0
"LIJN","13:13","13:28","00:15",30300,0,0,0," ",0,"PRT","2313",0,0
"LIJN","13:28","13:40","00:12",30301,0,0,0," ",0,"PRT","2313",0,0
"LIJN","13:40","14:33","00:53",20101,0,0,0," ",0,"PRT","2313",0,0
"LIJN","14:33","14:35","00:02",30300,0,0,0," ",0,"PRT","2313",0,0
"LIJN","14:35","15:15","00:40",20101,0,0,0," ",0,"PRT","2313",0,0
"LIJN","15:15","15:26","00:11",20201,0,0,0," ",0,"PRT","2313",0,0
"LIJN","15:26","15:41","00:15",30300,0,0,0," ",0,"PRT","2313",0,0
"LIJN","15:41","15:54","00:13",30301,0,0,0," ",0,"PRT","2313",0,0
"LIJN","15:54","16:53","00:59",20101,0,0,0," ",0,"PRT","2313",0,0
"LIJN","16:53","16:55","00:02",30300,0,0,0," ",0,"PRT","2313",0,0
"LIJN","16:55","17:55","01:00",20101,0,0,0," ",0,"PRT","2313",0,0
"LIJN","17:55","18:02","00:07",30300,0,0,0," ",0,"PRT","2313",0,0
"LIJN","18:02","19:01","00:59",20101,0,0,0," ",0,"PRT","2313",0,0
"LIJN","19:01","19:15","00:14",20201,0,0,0," ",0,"PRT","2313",0,0
"LIJN","19:15","19:25","00:10",20401,0,0,0," ",0,"PRT","2313",0,0
"LIJN","07:16","07:21","00:05",20301,0,0,0," ",0,"PRT","2314",0,0
"LIJN","07:21","07:26","00:05",20201,0,0,0," ",0,"PRT","2314",0,0
"LIJN","07:26","08:00","00:34",20101,0,0,0," ",0,"PRT","2314",0,0
"LIJN","08:00","08:15","00:15",20201,0,0,0," ",0,"PRT","2314",0,0
"LIJN","08:15","16:10","07:55",30201,0,0,1," ",0,"PRT","2314",0,0
"LIJN","16:10","16:25","00:15",20112,0,0,0," ",0,"PRT","2314",0,0
"LIJN","16:25","16:55","00:30",20201,0,0,0," ",0,"PRT","2314",0,0
"LIJN","16:55","17:30","00:35",20101,0,0,0," ",0,"PRT","2314",0,0
"LIJN","17:30","17:55","00:25",20201,0,0,0," ",0,"PRT","2314",0,0
"LIJN","17:55","18:08","00:13",30300,0,0,0," ",0,"PRT","2314",0,0
"LIJN","18:08","19:06","00:58",20101,0,0,0," ",0,"PRT","2314",0,0
"LIJN","19:06","19:08","00:02",30300,0,0,0," ",0,"PRT","2314",0,0
"LIJN","19:08","19:45","00:37",20101,0,0,0," ",0,"PRT","2314",0,0
"LIJN","19:45","20:00","00:15",30300,0,0,0," ",0,"PRT","2314",0,0
"LIJN","20:00","20:17","00:17",30301,0,0,0," ",0,"PRT","2314",0,0
"LIJN","20:17","20:52","00:35",20101,0,0,0," ",0,"PRT","2314",0,0
"LIJN","20:52","20:54","00:02",30300,0,0,0," ",0,"PRT","2314",0,0
"LIJN","20:54","21:40","00:46",20101,0,0,0," ",0,"PRT","2314",0,0
"LIJN","21:40","21:45","00:05",30300,0,0,0," ",0,"PRT","2314",0,0
"LIJN","21:45","22:30","00:45",20101,0,0,0," ",0,"PRT","2314",0,0
"LIJN","22:30","22:32","00:02",30300,0,0,0," ",0,"PRT","2314",0,0
"LIJN","22:32","23:07","00:35",20101,0,0,0," ",0,"PRT","2314",0,0
"LIJN","23:07","23:22","00:15",30300,0,0,0," ",0,"PRT","2314",0,0
"LIJN","23:22","23:29","00:07",30301,0,0,0," ",0,"PRT","2314",0,0
"LIJN","23:29","00:27","00:58",20101,0,0,0," ",0,"PRT","2314",0,1
"LIJN","00:27","00:29","00:02",20201,0,0,0," ",0,"PRT","2314",1,1
"LIJN","00:29","00:39","00:10",20401,0,0,0," ",0,"PRT","2314",1,1
"LIJN","11:55","12:00","00:05",20301,0,0,0," ",0,"PRT","2315",0,0
"LIJN","12:00","12:20","00:20",20201,0,0,0," ",0,"PRT","2315",0,0
"LIJN","12:20","12:52","00:32",20101,0,0,0," ",0,"PRT","2315",0,0
"LIJN","12:52","13:28","00:36",20201,0,0,0," ",0,"PRT","2315",0,0
"LIJN","13:28","17:56","04:28",30201,0,0,1," ",0,"PRT","2315",0,0
"LIJN","17:56","18:11","00:15",20112,0,0,0," ",0,"PRT","2315",0,0
"LIJN","18:11","18:41","00:30",20201,0,0,0," ",0,"PRT","2315",0,0
"LIJN","18:41","19:32","00:51",20101,0,0,0," ",0,"PRT","2315",0,0
"LIJN","19:32","19:34","00:02",30300,0,0,0," ",0,"PRT","2315",0,0
"LIJN","19:34","20:10","00:36",20101,0,0,0," ",0,"PRT","2315",0,0
"LIJN","20:10","20:25","00:15",30300,0,0,0," ",0,"PRT","2315",0,0
"LIJN","20:25","20:55","00:30",30301,0,0,0," ",0,"PRT","2315",0,0
"LIJN","20:55","21:23","00:28",30302,0,0,0," ",0,"PRT","2315",0,0
"LIJN","21:23","21:58","00:35",20101,0,0,0," ",0,"PRT","2315",0,0
"LIJN","21:58","22:00","00:02",30300,0,0,0," ",0,"PRT","2315",0,0
"LIJN","22:00","22:46","00:46",20101,0,0,0," ",0,"PRT","2315",0,0
"LIJN","22:46","22:52","00:06",30300,0,0,0," ",0,"PRT","2315",0,0
"LIJN","22:52","23:37","00:45",20101,0,0,0," ",0,"PRT","2315",0,0
"LIJN","23:37","00:14","00:37",20201,0,0,0," ",0,"PRT","2315",0,1
"LIJN","00:14","00:20","00:06",30300,0,0,0," ",0,"PRT","2315",1,1
"LIJN","00:20","01:18","00:58",20101,0,0,0," ",0,"PRT","2315",1,1
"LIJN","01:18","01:20","00:02",20201,0,0,0," ",0,"PRT","2315",1,1
"LIJN","01:20","01:30","00:10",20401,0,0,0," ",0,"PRT","2315",1,1
"LIJN","07:17","07:22","00:05",20301,0,0,0," ",0,"PRT","2316",0,0
"LIJN","07:22","07:24","00:02",20201,0,0,0," ",0,"PRT","2316",0,0
"LIJN","07:24","08:02","00:38",20101,0,0,0," ",0,"PRT","2316",0,0
"LIJN","08:02","08:22","00:20",20201,0,0,0," ",0,"PRT","2316",0,0
"LIJN","08:22","11:59","03:37",30201,0,0,1," ",0,"PRT","2316",0,0
"LIJN","11:59","12:14","00:15",20112,0,0,0," ",0,"PRT","2316",0,0
"LIJN","12:14","12:16","00:02",20201,0,0,0," ",0,"PRT","2316",0,0
"LIJN","12:16","13:26","01:10",20101,0,0,0," ",0,"PRT","2316",0,0
"LIJN","13:26","14:08","00:42",20201,0,0,0," ",0,"PRT","2316",0,0
"LIJN","14:08","14:18","00:10",20401,0,0,0," ",0,"PRT","2316",0,0
"LIJN","07:17","07:22","00:05",20301,0,0,0," ",0,"PRT","2514",0,0
"LIJN","07:22","07:24","00:02",20201,0,0,0," ",0,"PRT","2514",0,0
"LIJN","07:24","08:02","00:38",20101,0,0,0," ",0,"PRT","2514",0,0
"LIJN","08:02","08:22","00:20",20201,0,0,0," ",0,"PRT","2514",0,0
"LIJN","08:22","15:18","06:56",30201,0,0,1," ",0,"PRT","2514",0,0
"LIJN","15:18","15:33","00:15",20112,0,0,0," ",0,"PRT","2514",0,0
"LIJN","15:33","15:50","00:17",20201,0,0,0," ",0,"PRT","2514",0,0
"LIJN","15:50","16:09","00:19",20101,0,0,0," ",0,"PRT","2514",0,0
"LIJN","16:09","16:21","00:12",20201,0,0,0," ",0,"PRT","2514",0,0
"LIJN","16:21","16:30","00:09",30300,0,0,0," ",0,"PRT","2514",0,0
"LIJN","16:30","17:48","01:18",20101,0,0,0," ",0,"PRT","2514",0,0
"LIJN","17:48","18:30","00:42",20201,0,0,0," ",0,"PRT","2514",0,0
"LIJN","18:30","18:40","00:10",20401,0,0,0," ",0,"PRT","2514",0,0
"LIJN","07:03","07:08","00:05",20301,0,0,0," ",0,"PRT","2515",0,0
"LIJN","07:08","07:10","00:02",20201,0,0,0," ",0,"PRT","2515",0,0
"LIJN","07:10","07:38","00:28",20101,0,0,0," ",0,"PRT","2515",0,0
"LIJN","07:38","07:47","00:09",20201,0,0,0," ",0,"PRT","2515",0,0
"LIJN","07:47","07:58","00:11",30300,0,0,0," ",0,"PRT","2515",0,0
"LIJN","07:58","08:14","00:16",20101,0,0,0," ",0,"PRT","2515",0,0
"LIJN","08:14","08:34","00:20",20201,0,0,0," ",0,"PRT","2515",0,0
"LIJN","08:34","14:58","06:24",30201,0,0,1," ",0,"PRT","2515",0,0
"LIJN","14:58","15:13","00:15",20112,0,0,0," ",0,"PRT","2515",0,0
"LIJN","15:13","15:48","00:35",20201,0,0,0," ",0,"PRT","2515",0,0
"LIJN","15:48","16:24","00:36",20101,0,0,0," ",0,"PRT","2515",0,0
"LIJN","16:24","16:29","00:05",30300,0,0,0," ",0,"PRT","2515",0,0
"LIJN","16:29","17:05","00:36",20101,0,0,0," ",0,"PRT","2515",0,0
"LIJN","17:05","17:09","00:04",30300,0,0,0," ",0,"PRT","2515",0,0
"LIJN","17:09","17:58","00:49",20101,0,0,0," ",0,"PRT","2515",0,0
"LIJN","17:58","18:13","00:15",30300,0,0,0," ",0,"PRT","2515",0,0
"LIJN","18:13","18:43","00:30",30301,0,0,0," ",0,"PRT","2515",0,0
"LIJN","18:43","18:45","00:02",30302,0,0,0," ",0,"PRT","2515",0,0
"LIJN","18:45","19:09","00:24",20101,0,0,0," ",0,"PRT","2515",0,0
"LIJN","19:09","19:35","00:26",20201,0,0,0," ",0,"PRT","2515",0,0
"LIJN","19:35","19:49","00:14",30300,0,0,0," ",0,"PRT","2515",0,0
"LIJN","19:49","20:34","00:45",20101,0,0,0," ",0,"PRT","2515",0,0
"LIJN","20:34","20:36","00:02",30300,0,0,0," ",0,"PRT","2515",0,0
"LIJN","20:36","21:11","00:35",20101,0,0,0," ",0,"PRT","2515",0,0
"LIJN","21:11","21:55","00:44",20201,0,0,0," ",0,"PRT","2515",0,0
"LIJN","21:55","00:10","02:15",30202,0,0,0," ",0,"PRT","2515",0,1
"LIJN","00:10","00:13","00:03",20201,0,0,0," ",0,"PRT","2515",1,1
"LIJN","00:13","00:40","00:27",20101,0,0,0," ",0,"PRT","2515",1,1
"LIJN","00:40","00:42","00:02",30300,0,0,0," ",0,"PRT","2515",1,1
"LIJN","00:42","01:08","00:26",20101,0,0,0," ",0,"PRT","2515",1,1
"LIJN","01:08","01:10","00:02",20201,0,0,0," ",0,"PRT","2515",1,1
"LIJN","01:10","01:20","00:10",20401,0,0,0," ",0,"PRT","2515",1,1
"LIJN","16:19","16:24","00:05",20301,0,0,0," ",0,"PRT","2517",0,0
"LIJN","16:24","16:38","00:14",20201,0,0,0," ",0,"PRT","2517",0,0
"LIJN","16:38","17:38","01:00",20101,0,0,0," ",0,"PRT","2517",0,0
"LIJN","17:38","17:53","00:15",30300,0,0,0," ",0,"PRT","2517",0,0
"LIJN","17:53","18:08","00:15",30301,0,0,0," ",0,"PRT","2517",0,0
"LIJN","18:08","19:06","00:58",20101,0,0,0," ",0,"PRT","2517",0,0
"LIJN","19:06","19:08","00:02",30300,0,0,0," ",0,"PRT","2517",0,0
"LIJN","19:08","19:45","00:37",20101,0,0,0," ",0,"PRT","2517",0,0
"LIJN","19:45","20:00","00:15",30300,0,0,0," ",0,"PRT","2517",0,0
"LIJN","20:00","20:17","00:17",30301,0,0,0," ",0,"PRT","2517",0,0
"LIJN","20:17","20:52","00:35",20101,0,0,0," ",0,"PRT","2517",0,0
"LIJN","20:52","20:54","00:02",30300,0,0,0," ",0,"PRT","2517",0,0
"LIJN","20:54","21:40","00:46",20101,0,0,0," ",0,"PRT","2517",0,0
"LIJN","21:40","21:45","00:05",30300,0,0,0," ",0,"PRT","2517",0,0
"LIJN","21:45","22:30","00:45",20101,0,0,0," ",0,"PRT","2517",0,0
"LIJN","22:30","22:32","00:02",30300,0,0,0," ",0,"PRT","2517",0,0
"LIJN","22:32","23:07","00:35",20101,0,0,0," ",0,"PRT","2517",0,0
"LIJN","23:07","23:22","00:15",30300,0,0,0," ",0,"PRT","2517",0,0
"LIJN","23:22","23:29","00:07",30301,0,0,0," ",0,"PRT","2517",0,0
"LIJN","23:29","00:27","00:58",20101,0,0,0," ",0,"PRT","2517",0,1
"LIJN","00:27","00:29","00:02",20201,0,0,0," ",0,"PRT","2517",1,1
"LIJN","00:29","00:39","00:10",30300,0,0,0," ",0,"PRT","2517",1,1
"LIJN","00:39","01:20","00:41",20201,0,0,0," ",0,"PRT","2517",1,1
"LIJN","01:20","02:18","00:58",20101,0,0,0," ",0,"PRT","2517",1,1
"LIJN","02:18","02:20","00:02",20201,0,0,0," ",0,"PRT","2517",1,1
"LIJN","02:20","02:30","00:10",20401,0,0,0," ",0,"PRT","2517",1,1
"LIJN","05:38","05:43","00:05",20301,0,0,0," ",0,"PRT","2601",0,0
"LIJN","05:43","06:24","00:41",20201,0,0,0," ",0,"PRT","2601",0,0
"LIJN","06:24","06:59","00:35",20101,0,0,0," ",0,"PRT","2601",0,0
"LIJN","06:59","07:01","00:02",30300,0,0,0," ",0,"PRT","2601",0,0
"LIJN","07:01","07:51","00:50",20101,0,0,0," ",0,"PRT","2601",0,0
"LIJN","07:51","08:06","00:15",30300,0,0,0," ",0,"PRT","2601",0,0
"LIJN","08:06","08:36","00:30",30301,0,0,0," ",0,"PRT","2601",0,0
"LIJN","08:36","08:39","00:03",30302,0,0,0," ",0,"PRT","2601",0,0
"LIJN","08:39","09:30","00:51",20101,0,0,0," ",0,"PRT","2601",0,0
"LIJN","09:30","09:32","00:02",30300,0,0,0," ",0,"PRT","2601",0,0
"LIJN","09:32","10:10","00:38",20101,0,0,0," ",0,"PRT","2601",0,0
"LIJN","10:10","10:25","00:15",30300,0,0,0," ",0,"PRT","2601",0,0
"LIJN","10:25","10:45","00:20",30301,0,0,0," ",0,"PRT","2601",0,0
"LIJN","10:45","11:22","00:37",20101,0,0,0," ",0,"PRT","2601",0,0
"LIJN","11:22","11:24","00:02",30300,0,0,0," ",0,"PRT","2601",0,0
